danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_id,track_name,track_source_playlist,track_artists_id,track_artists_name,track_artists_followers,track_artists_genres,track_artists_popularity,release_date,release_date_precision,popularity,generated_timestamp
0.65,0.778,1,-4.226,0,0.134,0.221,0.0,0.0695,0.6,141.849,223120,4,0JhonNQL2ixH1JcsgEj4Hn,War,37i9dQZF1DZ06evO3Jd2qq,"0eDvMgVFoNV3TpwtrVCoTj,6jGMq4yGs7aQzuGsMgVgZR",Pop Smoke|Lil Tjay,13520053|7762838,brooklyn drill|rap|brooklyn drill|melodic rap|nyc rap|rap,79|78,2019-10-04,day,64,2024-01-08
0.767,0.492,5,-9.364,0,0.308,0.0264,0.0,0.311,0.194,151.986,202520,4,6GiOnqCGSAlSFDJeE175If,Long Time,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2018-12-21,day,61,2024-01-08
0.726,0.414,9,-12.296,0,0.269,0.406,0.0,0.0713,0.47,150.009,179252,4,32ypPhtgTaETvFn3ZIHXTW,Fade Away,37i9dQZF1DZ06evO3Jd2qq,"2tIP7SsRs7vjIcLrU85W8J,6jGMq4yGs7aQzuGsMgVgZR",The Kid LAROI|Lil Tjay,5025586|7762838,australian hip hop|brooklyn drill|melodic rap|nyc rap|rap,80|78,2020-04-17,day,61,2024-01-08
0.758,0.581,1,-8.032,0,0.427,0.314,0.0,0.141,0.157,123.391,218144,5,1yrhouFL3RSdUj9KfPDhoW,Hood Scars 2 (with Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"2eqoJbzUGDwys5ENUkbT3h,6jGMq4yGs7aQzuGsMgVgZR",J.I the Prince of N.Y|Lil Tjay,1001515|7762838,nyc rap|brooklyn drill|melodic rap|nyc rap|rap,59|78,2020-06-19,day,61,2024-01-08
0.785,0.647,5,-5.747,1,0.0381,0.0718,0.0,0.173,0.399,138.085,164679,4,3fO79znP8PGK3E9lxv2rlo,Same Friends (with Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"1hmTCch4tWOJmdqkf8nSRA,6jGMq4yGs7aQzuGsMgVgZR",charlieonnafriday|Lil Tjay,307562|7762838,singer-songwriter pop|brooklyn drill|melodic rap|nyc rap|rap,62|78,2023-03-31,day,59,2024-01-08
0.732,0.672,10,-8.462,0,0.148,0.0642,0.0,0.121,0.16,137.03,140601,4,1wNdGz7BlB9kH5lDc1eLLb,Goin Up,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2022-04-29,day,59,2024-01-08
0.764,0.774,5,-2.871,0,0.202,0.0178,0.0,0.113,0.597,149.952,168980,4,6UHfW9PmGAUjIVeIkPzPQ2,Only The Team (with Lil Mosey & Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"1fctva4kpRbg2k3v7kwRuS,5zctI4wO9XSKS8XwcnqEHk,6jGMq4yGs7aQzuGsMgVgZR",Rvssian|Lil Mosey|Lil Tjay,2520986|5330351|7762838,reggaeton|reggaeton flow|trap latino|urbano latino|melodic rap|rap conscient|brooklyn drill|melodic rap|nyc rap|rap,65|67|78,2020-03-11,day,60,2024-01-08
0.701,0.645,8,-3.084,0,0.164,0.0274,0.000174,0.327,0.576,107.955,191904,3,0w1x05XBSRIuVmKd3D0IPd,Wet Em Up Pt. 2,37i9dQZF1DZ06evO3Jd2qq,"6jGMq4yGs7aQzuGsMgVgZR,1tG7s7S4sq2eFFW0QZyLbm,6EPlBSH2RSiettczlz7ihV",Lil Tjay|Sheff G|Sleepy Hallow,7762838|989829|1724554,brooklyn drill|melodic rap|nyc rap|rap|brooklyn drill|new york drill|nyc rap|brooklyn drill|nyc rap,78|67|75,2020-05-08,day,59,2024-01-08
0.869,0.62,9,-5.308,1,0.191,0.36,0.0,0.103,0.961,148.041,201081,4,5ChX0Yt1wPpRJFPPecJZPh,Dreams Unfold,37i9dQZF1DZ06evO3Jd2qq,"6C1ohJrd5VydigQtaGy5Wa,6jGMq4yGs7aQzuGsMgVgZR",Joyner Lucas|Lil Tjay,2136609|7762838,boston hip hop|hip hop|pop rap|rap|brooklyn drill|melodic rap|nyc rap|rap,68|78,2021-08-25,day,59,2024-01-08
0.547,0.616,1,-7.505,1,0.195,0.0221,0.0,0.12,0.308,100.01,192133,4,2OvqbosjvY48JgqmySJ2l2,High Price (with Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"44vREmJC0OlVZjZaGLqVEd,6jGMq4yGs7aQzuGsMgVgZR",Morray|Lil Tjay,232794|7762838,pop rap|brooklyn drill|melodic rap|nyc rap|rap,61|78,2023-03-31,day,57,2024-01-08
0.782,0.644,1,-5.559,0,0.162,0.265,0.0,0.122,0.434,129.972,180234,4,62uolmVjOio9xIfwDM1ZvC,All Star (with Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"4Ga1P7PMIsmqEZqhYZQgDo,6jGMq4yGs7aQzuGsMgVgZR",Lil Tecca|Lil Tjay,6789664|7762838,melodic rap|pluggnb|rap|brooklyn drill|melodic rap|nyc rap|rap,80|78,2020-03-13,day,58,2024-01-08
0.799,0.698,9,-5.947,0,0.169,0.125,0.0,0.0778,0.799,121.998,254963,4,4YrS33mjBWWchoLJTkAKwt,Go In,37i9dQZF1DZ06evO3Jd2qq,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,7762838,brooklyn drill|melodic rap|nyc rap|rap,78,2019-12-13,day,59,2024-01-08
0.697,0.506,1,-8.488,0,0.199,0.683,1.03e-06,0.126,0.147,143.09,134494,4,75Pos7nHiygbxinaGoEju8,MELODY,37i9dQZF1DZ06evO3Jd2qq,"1tG7s7S4sq2eFFW0QZyLbm,6jGMq4yGs7aQzuGsMgVgZR",Sheff G|Lil Tjay,989829|7762838,brooklyn drill|new york drill|nyc rap|brooklyn drill|melodic rap|nyc rap|rap,67|78,2020-07-17,day,55,2024-01-08
0.868,0.673,2,-7.331,1,0.196,0.0309,1.04e-05,0.316,0.557,119.016,237983,4,6ApEaAL5iuN3cOwSoAbY1d,"Vroom - The FaNaTiX, Idris Elba, Lil Tjay, Davido, Koffee, Moelogo| PS5, PS4 - from GRAN TURISMO 7",37i9dQZF1DZ06evO3Jd2qq,"3pZyDeGMNPAWHdFe2K4ud1,0Dc2rdPzleezxhvQhQbXuS,6jGMq4yGs7aQzuGsMgVgZR,0Y3agQaa6g2r0YmHPOO9rh,1gWjcmBsveEYMxOZ0VRi32,6mctsJBrfcWvWH7S8h716D",The FaNaTiX|Idris Elba|Lil Tjay|Davido|Koffee|Moelogo,4908|123671|7762838|4177849|697420|10197,|uk tech house|brooklyn drill|melodic rap|nyc rap|rap|afrobeats|afropop|azontobeats|ghanaian hip hop|nigerian pop|dancehall|dancehall queen|jamaican dancehall|modern reggae|afrobeats|nigerian pop,41|53|78|72|56|43,2022-03-01,day,59,2024-01-08
0.784,0.473,8,-6.139,1,0.0523,0.33,0.0,0.278,0.635,128.014,204434,4,2cny5OSTr2976U3o018GoV,[The Jackie] (with J. Cole & Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"70gP6Ry4Uo0Yx6uzPIdaiJ,6l3HvQ5sa6mXTsMTB19rO5,6jGMq4yGs7aQzuGsMgVgZR",Bas|J. Cole|Lil Tjay,545807|22394288|7762838,queens hip hop|rap|sudanese hip hop|sudanese pop|underground hip hop|conscious hip hop|hip hop|north carolina hip hop|rap|brooklyn drill|melodic rap|nyc rap|rap,66|86|78,2022-04-15,day,60,2024-01-08
0.735,0.489,7,-10.021,0,0.0497,0.0216,0.0,0.0977,0.327,120.007,160000,4,5zOm9ZAuAiJMb5G6uXGVlu,Best Friends 4L (feat. Lil Tjay),37i9dQZF1DZ06evO3Jd2qq,"1cNDP5yjU5vjeR8qMf4grg,6jGMq4yGs7aQzuGsMgVgZR",YNW Melly|Lil Tjay,9987188|7762838,melodic rap|rap|brooklyn drill|melodic rap|nyc rap|rap,72|78,2021-08-13,day,54,2024-01-08
0.756,0.582,11,-7.726,1,0.0343,0.0592,0.0,0.161,0.605,134.07,218489,4,1fXnu2HzxbDtoyvFPWG3Bw,Stand By Me (feat. Morgan Wallen),37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,4oUHIQIBe0LHzYfvXNW4QM",Lil Durk|Morgan Wallen,6859221|8124877,chicago drill|chicago rap|drill|hip hop|rap|trap|contemporary country,81|86,2023-05-26,day,77,2024-01-08
0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,185600,4,7qTaDOcld0VmBWXnkbUj45,Broadway Girls (feat. Morgan Wallen),37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,4oUHIQIBe0LHzYfvXNW4QM",Lil Durk|Morgan Wallen,6859221|8124877,chicago drill|chicago rap|drill|hip hop|rap|trap|contemporary country,81|86,2022-03-10,day,76,2024-01-08
0.774,0.711,11,-7.97,0,0.18,0.243,0.00052,0.0732,0.612,125.14,161771,4,2HbTwmup8SWz5tMcKZXFLh,Big FU,37i9dQZF1DZ06evO1TN1C0,"1Cs0zKBU1kc0i8ypK3B9ai,3ZpEKRjHaHANcpk10u6Ntq,3hcs9uc56yIGFCSy9leWe7",David Guetta|Ayra Starr|Lil Durk,26011039|2318292|6859221,big room|dance pop|edm|pop|pop dance|afrobeats|chicago drill|chicago rap|drill|hip hop|rap|trap,87|72|81,2023-10-27,day,72,2024-01-08
0.844,0.641,8,-4.893,0,0.363,0.014,3.27e-06,0.289,0.213,156.928,194980,4,6V20oVETqPBJ4suIEoEkIY,Crazy Story (feat. Lil Durk) - Remix,37i9dQZF1DZ06evO1TN1C0,"6QtgPSJPSzcnn7dPZ4VINp,3hcs9uc56yIGFCSy9leWe7",King Von|Lil Durk,3799451|6859221,chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,75|81,2019-09-20,day,72,2024-01-08
0.743,0.714,8,-6.024,0,0.105,0.0126,0.0,0.0901,0.749,138.595,124906,4,52WWw9qNZXZZtWU336TtKG,Cross The Globe (feat. Juice WRLD),37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,4MCBfE4596Uoi2O4DtmEMz",Lil Durk|Juice WRLD,6859221|32077469,chicago drill|chicago rap|drill|hip hop|rap|trap|chicago rap|melodic rap|rap,81|87,2023-05-26,day,69,2024-01-08
0.87,0.563,5,-8.373,1,0.451,0.0173,0.0,0.119,0.725,159.931,151000,4,0rk2IHFiHFnO7t0jvAeHW9,Back Again (feat. Lil Durk),37i9dQZF1DZ06evO1TN1C0,"6QtgPSJPSzcnn7dPZ4VINp,01Zk9dhjhxQNqje6GrKJ3d,3hcs9uc56yIGFCSy9leWe7",King Von|Prince Dre|Lil Durk,3799451|32435|6859221,chicago rap|chicago drill|chicago rap|drill|chicago drill|chicago rap|drill|hip hop|rap|trap,75|50|81,2020-10-30,day,70,2024-01-08
0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,146845,4,53tv6ZbyeAwfAUwFaxYbfO,Hellcats & Trackhawks,37i9dQZF1DZ06evO1TN1C0,"3IaKn0ExWTMPqa0mscUYw3,3hcs9uc56yIGFCSy9leWe7",Only The Family|Lil Durk,429149|6859221,chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,64|81,2021-03-05,day,72,2024-01-08
0.734,0.602,2,-7.304,1,0.229,0.00242,0.0,0.0993,0.279,83.486,160975,4,7CSxAriQKhvmM7Bu12fm5e,Big Dawg (feat. Chief Wuk),37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,2Hm8pRagdhRNFBbCiGaJEI",Lil Durk|chief wuk,6859221|3278,chicago drill|chicago rap|drill|hip hop|rap|trap|,81|53,2023-05-26,day,71,2024-01-08
0.669,0.584,1,-6.141,1,0.287,0.602,0.0,0.109,0.353,185.996,125726,4,7FRkzDzvNJZKUivOTyAmdp,Internet Sensation,37i9dQZF1DZ06evO1TN1C0,3hcs9uc56yIGFCSy9leWe7,Lil Durk,6859221,chicago drill|chicago rap|drill|hip hop|rap|trap,81,2020-05-08,day,67,2024-01-08
0.732,0.6,6,-9.057,0,0.241,0.00385,0.000114,0.112,0.436,167.973,160203,4,4muwDurKeVOB1WBjTVRWlD,War Bout It (feat. 21 Savage),37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,1URnnhqYAYcrqrcwql10ft",Lil Durk|21 Savage,6859221|16213669,chicago drill|chicago rap|drill|hip hop|rap|trap|atl hip hop|hip hop|rap,81|89,2023-05-26,day,69,2024-01-08
0.793,0.462,5,-7.495,0,0.119,0.00522,0.0,0.191,0.356,145.962,144787,4,4g27tVPyGHi38dczFoJZZy,All These Niggas (feat. Lil Durk),37i9dQZF1DZ06evO1TN1C0,"6QtgPSJPSzcnn7dPZ4VINp,3hcs9uc56yIGFCSy9leWe7",King Von|Lil Durk,3799451|6859221,chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,75|81,2020-10-30,day,67,2024-01-08
0.898,0.64,5,-8.796,0,0.255,0.0212,0.0,0.0919,0.68,149.988,153600,4,2i2qDe3dnTl6maUE31FO7c,Mad Max,37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,1RyvyyTE3xzB2ZywiAwp0i",Lil Durk|Future,6859221|15692678,chicago drill|chicago rap|drill|hip hop|rap|trap|atl hip hop|hip hop|rap|southern hip hop|trap,81|88,2022-12-16,day,70,2024-01-08
0.593,0.724,2,-7.162,1,0.33,0.0896,0.0,0.648,0.58,81.308,217914,4,3DFkDKoILOZ3an5oJzKDNZ,Smurk Carter,37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,3IaKn0ExWTMPqa0mscUYw3",Lil Durk|Only The Family,6859221|429149,chicago drill|chicago rap|drill|hip hop|rap|trap|chicago rap,81|64,2023-11-10,day,65,2024-01-08
0.825,0.497,1,-11.278,1,0.376,0.0286,0.0,0.111,0.536,171.95,156313,4,24zmKlJp1LlIRpagSbMaRY,I'm The Type,37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,2Hm8pRagdhRNFBbCiGaJEI,3IaKn0ExWTMPqa0mscUYw3",Lil Durk|chief wuk|Only The Family,6859221|3278|429149,chicago drill|chicago rap|drill|hip hop|rap|trap||chicago rap,81|53|64,2023-11-17,day,65,2024-01-08
0.798,0.792,1,-4.881,1,0.186,0.0164,0.000382,0.0888,0.598,160.003,144000,4,737qboVuEkiDl2DmoU89Qk,Triflin Hoes,37i9dQZF1DZ06evO1TN1C0,3hcs9uc56yIGFCSy9leWe7,Lil Durk,6859221,chicago drill|chicago rap|drill|hip hop|rap|trap,81,2020-05-08,day,65,2024-01-08
0.688,0.842,2,-4.211,1,0.264,0.0499,0.0,0.241,0.416,159.897,185856,4,0P2P1AxcRYhiZvoF5MyRmM,Rumors (feat. Lil Durk),37i9dQZF1DZ06evO1TN1C0,"13y7CgLHjMVRMDqxdx0Xdo,3hcs9uc56yIGFCSy9leWe7",Gucci Mane|Lil Durk,5220799|6859221,atl hip hop|dirty south rap|hip hop|pop rap|rap|southern hip hop|trap|chicago drill|chicago rap|drill|hip hop|rap|trap,76|81,2022-01-25,day,67,2024-01-08
0.877,0.599,1,-7.901,1,0.298,0.0447,0.0,0.11,0.305,149.989,115320,4,3gG6t4xCPtnTskhpRFFsqO,Evil Twins,37i9dQZF1DZ06evO1TN1C0,"6QtgPSJPSzcnn7dPZ4VINp,3hcs9uc56yIGFCSy9leWe7",King Von|Lil Durk,3799451|6859221,chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,75|81,2022-03-04,day,63,2024-01-08
0.775,0.657,4,-7.641,0,0.659,0.0473,0.0,0.0915,0.439,180.035,122667,5,6to1tNRE8t1WuTSdvDnsmw,Down Me,37i9dQZF1DZ06evO1TN1C0,"6QtgPSJPSzcnn7dPZ4VINp,3hcs9uc56yIGFCSy9leWe7",King Von|Lil Durk,3799451|6859221,chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,75|81,2020-03-06,day,63,2024-01-08
0.788,0.628,11,-5.746,0,0.12,0.00715,0.0,0.132,0.479,104.083,166911,4,62nb5YUYUqtYJhVPwRhCke,How It Feels,37i9dQZF1DZ06evO1TN1C0,"5f7VJjfbwm532GiveGC0ZK,3hcs9uc56yIGFCSy9leWe7",Lil Baby|Lil Durk,16366093|6859221,atl hip hop|atl trap|rap|trap|chicago drill|chicago rap|drill|hip hop|rap|trap,86|81,2021-06-04,day,64,2024-01-08
0.871,0.545,0,-8.279,1,0.695,0.000826,0.0,0.0779,0.3,160.097,175533,4,6z1nMCq1HJSZ78u2jYtrDT,Twin Nem (feat. Lil Durk),37i9dQZF1DZ06evO1TN1C0,"6QtgPSJPSzcnn7dPZ4VINp,3hcs9uc56yIGFCSy9leWe7",King Von|Lil Durk,3799451|6859221,chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,75|81,2019-09-20,day,64,2024-01-08
0.586,0.474,2,-9.21,0,0.18,0.334,0.0,0.118,0.146,91.105,205702,4,4O7FYAjDATiyylfIIAuRNE,24 Hours (feat. Lil Durk) [Bonus],37i9dQZF1DZ06evO1TN1C0,"31W5EY0aAly4Qieq6OFu6I,3hcs9uc56yIGFCSy9leWe7",A Boogie Wit da Hoodie|Lil Durk,7919751|6859221,melodic rap|rap|trap|chicago drill|chicago rap|drill|hip hop|rap|trap,79|81,2021-12-10,day,64,2024-01-08
0.823,0.636,11,-7.239,0,0.0612,0.0168,0.0,0.108,0.5,151.978,205893,4,1a7tOEheXeaSNathZW4Gzk,Hanging With Wolves,37i9dQZF1DZ06evO1TN1C0,3hcs9uc56yIGFCSy9leWe7,Lil Durk,6859221,chicago drill|chicago rap|drill|hip hop|rap|trap,81,2022-12-09,day,64,2024-01-08
0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,247714,4,1geOe7YkJHbsoRdNU0IvGS,Rich MF (feat. Lil Durk),37i9dQZF1DZ06evO1TN1C0,"6Xgp2XMz1fhVYe7i6yNAax,6AgTAQt8XS6jRWi4sX7w49,3hcs9uc56yIGFCSy9leWe7",Trippie Redd|Polo G|Lil Durk,9249721|10657935|6859221,melodic rap|rap|trap|chicago rap|rap|chicago drill|chicago rap|drill|hip hop|rap|trap,80|80|81,2021-08-20,day,67,2024-01-08
0.638,0.557,1,-7.391,1,0.126,0.000959,0.0,0.0921,0.102,160.081,192048,4,7nGY6TG3NF8MNdUOT2wJA4,F*ck U Thought,37i9dQZF1DZ06evO1TN1C0,3hcs9uc56yIGFCSy9leWe7,Lil Durk,6859221,chicago drill|chicago rap|drill|hip hop|rap|trap,81,2023-08-18,day,63,2024-01-08
0.469,0.613,11,-6.556,1,0.335,0.0747,0.0,0.205,0.135,72.434,235015,1,6MSyik7EzWsHQjTOPLFBrr,Rich Off Pain (feat. Rod Wave),37i9dQZF1DZ06evO1TN1C0,"5f7VJjfbwm532GiveGC0ZK,3hcs9uc56yIGFCSy9leWe7,45TgXXqMDdF8BkjA83OM7z",Lil Baby|Lil Durk|Rod Wave,16366093|6859221|6330231,atl hip hop|atl trap|rap|trap|chicago drill|chicago rap|drill|hip hop|rap|trap|florida rap,86|81|79,2021-06-04,day,62,2024-01-08
0.703,0.671,1,-4.334,0,0.167,0.0495,0.0,0.158,0.507,146.028,276987,4,4fFHFp2cadSc397kr5wPbx,Vultures,37i9dQZF1DZ06evO1TN1C0,"4xPQFgDA5M2xa0ZGo5iIsv,5K4W6rqBFWDnAN6FQUkS6x,7c0XG5cIJTrrAgEC3ULPiq,3L6bhGrHegoci41Jx2nP0V,3hcs9uc56yIGFCSy9leWe7",¥$|Kanye West|Ty Dolla $ign|Bump J|Lil Durk,220907|22986248|4870732|10075|6859221,|chicago rap|hip hop|rap|hip hop|pop rap|r&b|southern hip hop|trap|trap soul|chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,61|91|79|61|81,2023-11-18,day,66,2024-01-08
0.77,0.561,10,-4.97,0,0.083,0.14,0.0,0.123,0.81,145.928,173208,4,3vJKLsUYcC7mARUTOMUPaJ,Who I Want,37i9dQZF1DZ06evO1TN1C0,"5f7VJjfbwm532GiveGC0ZK,3hcs9uc56yIGFCSy9leWe7",Lil Baby|Lil Durk,16366093|6859221,atl hip hop|atl trap|rap|trap|chicago drill|chicago rap|drill|hip hop|rap|trap,86|81,2021-06-04,day,63,2024-01-08
0.709,0.447,10,-10.78,0,0.34,0.025,0.0,0.189,0.207,125.103,145920,4,327maCobrzQZ20H1LwQ6Bk,Eyes Red,37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,3IaKn0ExWTMPqa0mscUYw3",Lil Durk|Only The Family,6859221|429149,chicago drill|chicago rap|drill|hip hop|rap|trap|chicago rap,81|64,2023-11-17,day,61,2024-01-08
0.625,0.504,4,-6.591,0,0.293,0.605,0.0,0.138,0.709,130.055,235424,4,3n31mf1JGlRxAGwHwx3pDd,Bruddanem (feat. Lil Durk),37i9dQZF1DZ06evO1TN1C0,"6U3ybJ9UHNKEdsH7ktGBZ7,3hcs9uc56yIGFCSy9leWe7",JID|Lil Durk,1518821|6859221,hip hop|pop rap|rap|underground hip hop|chicago drill|chicago rap|drill|hip hop|rap|trap,78|81,2022-10-31,day,63,2024-01-08
0.789,0.609,1,-5.969,1,0.174,0.0439,0.0,0.178,0.0816,136.001,172401,4,4nNw167LUp6j2VvuJdbtv8,Man of my Word,37i9dQZF1DZ06evO1TN1C0,"5f7VJjfbwm532GiveGC0ZK,3hcs9uc56yIGFCSy9leWe7",Lil Baby|Lil Durk,16366093|6859221,atl hip hop|atl trap|rap|trap|chicago drill|chicago rap|drill|hip hop|rap|trap,86|81,2021-06-04,day,65,2024-01-08
0.709,0.427,1,-10.652,1,0.229,0.0017,0.0,0.176,0.345,154.083,105974,4,1IfS74zgVsvAnFIPw6VnY2,Them Ones,37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,3IaKn0ExWTMPqa0mscUYw3",Lil Durk|Only The Family,6859221|429149,chicago drill|chicago rap|drill|hip hop|rap|trap|chicago rap,81|64,2023-11-17,day,59,2024-01-08
0.613,0.583,1,-10.042,0,0.159,0.0264,0.00338,0.138,0.249,159.997,204069,4,7jVMNHk15YGRHRXYFoCXK8,From The Hood,37i9dQZF1DZ06evO1TN1C0,"6QtgPSJPSzcnn7dPZ4VINp,3hcs9uc56yIGFCSy9leWe7",King Von|Lil Durk,3799451|6859221,chicago rap|chicago drill|chicago rap|drill|hip hop|rap|trap,75|81,2023-07-14,day,62,2024-01-08
0.747,0.565,10,-8.859,1,0.096,0.00368,0.0,0.104,0.395,143.962,253739,4,6KlqjCLNImX7W9zYt2Xa7D,Pelle Coat,37i9dQZF1DZ06evO1TN1C0,3hcs9uc56yIGFCSy9leWe7,Lil Durk,6859221,chicago drill|chicago rap|drill|hip hop|rap|trap,81,2023-05-26,day,62,2024-01-08
0.725,0.64,9,-5.627,0,0.0605,0.292,0.0,0.128,0.489,138.113,279507,4,12KG3DCYkxoMUAPWq1uFnw,My Beyoncé,37i9dQZF1DZ06evO1TN1C0,"3hcs9uc56yIGFCSy9leWe7,7kFfY4UjNdNyaeUgLIEbIF",Lil Durk|DeJ Loaf,6859221|1672165,chicago drill|chicago rap|drill|hip hop|rap|trap|detroit hip hop|r&b|trap|trap queen,81|63,2016-07-22,day,63,2024-01-08
0.688,0.717,4,-4.001,0,0.302,0.259,0.0,0.0604,0.525,145.985,143014,4,45khAN78Qv8yzU78TkkGBi,Expedite This Letter,37i9dQZF1DZ06evO1TN1C0,3hcs9uc56yIGFCSy9leWe7,Lil Durk,6859221,chicago drill|chicago rap|drill|hip hop|rap|trap,81,2022-06-24,day,61,2024-01-08
0.795,0.507,1,-8.06,1,0.303,0.0612,0.0,0.272,0.48,146.771,88304,4,0Ymjv0OJeIIPXr6s9wi3iW,MATHEMATICAL DISRESPECT,37i9dQZF1DZ06evO3WnQzL,6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,969124,,69,2023-05-05,day,79,2024-01-08
0.707,0.444,1,-11.232,1,0.258,0.00152,0.0,0.125,0.322,164.117,108750,4,38R5sydMbsBzSPGPMfmtpb,MR. TAKE YA B*TCH (FEAT. CHRISEANROCK),37i9dQZF1DZ06evO3WnQzL,"6FAo7ORAHEzSSf5q10LLfN,3Idu5nTg2S3wrYwVkPqiwa",Lil Mabu|chriseanrock,969124|95295,|,69|60,2023-10-17,day,81,2024-01-08
0.63,0.746,1,-8.673,0,0.43,0.423,2.02e-06,0.621,0.505,147.934,196227,4,5swaNc5Ezn8WKacGObLCKF,TEACH ME HOW TO DRILL,37i9dQZF1DZ06evO3WnQzL,"6FAo7ORAHEzSSf5q10LLfN,14CHVeJGrR5xgUGQFV5BVM",Lil Mabu|Fivio Foreign,969124|1223960,|brooklyn drill|new york drill|trap,69|69,2023-12-21,day,74,2024-01-08
0.729,0.64,1,-8.8,1,0.352,0.0595,0.0,0.348,0.413,156.029,160007,4,07NgzcfZh94EiueKm5KiT4,NO SNITCHING (with Dusty Locane),37i9dQZF1DZ06evO3WnQzL,"6FAo7ORAHEzSSf5q10LLfN,22hWz22JAmIhIEp0u1X01L",Lil Mabu|DUSTY LOCANE,969124|418015,|new york drill,69|59,2022-06-30,day,73,2024-01-08
0.689,0.709,11,-8.094,1,0.515,0.104,0.0,0.17,0.646,170.021,118924,3,2hsNdc8rDVN2O5QOxbGayy,RICH SCHOLAR,37i9dQZF1DZ06evO3WnQzL,6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,969124,,69,2023-06-16,day,70,2024-01-08
0.525,0.507,9,-9.04,0,0.408,0.262,0.0,0.157,0.353,73.376,138309,4,1cz9jUbkmRSX6jZmQrrSA9,THROW,37i9dQZF1DZ06evO3WnQzL,"6FAo7ORAHEzSSf5q10LLfN,4JpFNbLvh0BGXAubKIthEM",Lil Mabu|DD Osama,969124|631631,|new york drill,69|60,2022-12-23,day,70,2024-01-08
0.711,0.517,1,-6.235,1,0.0911,0.00372,0.0,0.0716,0.672,80.94,106703,4,2Tzmhv6ONBv2lULdPDNwUK,TRIP TO THE HOOD,37i9dQZF1DZ06evO3WnQzL,6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,969124,,69,2023-02-24,day,68,2024-01-08
0.783,0.43,5,-10.595,0,0.398,0.0721,0.0,0.133,0.598,147.198,99000,4,1K0gaqpmv9pWtIWZl4EcAG,On The Radar Freestyle,37i9dQZF1DZ06evO3WnQzL,6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,969124,,69,2023-01-20,day,67,2024-01-08
0.569,0.603,2,-7.993,0,0.157,0.332,0.0,0.137,0.353,75.034,159919,4,2ktPib6e7LCnHX4LZECEyG,AT WHAT COST?,37i9dQZF1DZ06evO3WnQzL,6FAo7ORAHEzSSf5q10LLfN,Lil Mabu,969124,,69,2023-09-01,day,59,2024-01-08
0.749,0.625,1,-10.406,1,0.333,0.0167,0.0,0.369,0.666,155.049,116005,4,7wQpnNx4hp8WcXhwsUc8NE,I'M NOT a COP (with Dougie B),37i9dQZF1DZ06evO3WnQzL,"6FAo7ORAHEzSSf5q10LLfN,6ykgQbKcZFy5qoKBU4YiWj",Lil Mabu|Dougie B,969124|150654,|bronx drill,69|55,2022-06-30,day,57,2024-01-08
